ID,WorkflowStep,WorkflowStepStatus,WorkflowStepOutcome,ReasonName,InspectionBegin,InspectionFinish,InstallationDate,MeasureName,Installer,Inspector,PassedQty,FailedQty,IncentiveAmount,InstalledMeasureQty,UnitOfMeasure,FailCodes
928034,Inspection,Work Completed,Work Complete,,8/18/2023,2023-09-21,3/16/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,1,0,12,1,Each,
928034,Inspection,Work Completed,Work Complete,,8/18/2023,2023-09-21,3/16/2023,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,1,0,12,1,Each,
927848,Inspection,Work Completed,Work Complete,,8/18/2023,2023-09-21,3/16/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,1,0,12,1,Each,
927848,Inspection,Work Completed,Work Complete,,8/18/2023,2023-09-21,3/16/2023,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,1,0,12,1,Each,
927661,Inspection,Work Completed,Work Complete,,8/18/2023,2023-08-27,3/16/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7135,0,1,12,1,Each,
927661,Inspection,Work Completed,Work Complete,,8/18/2023,2023-08-27,3/16/2023,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7135,0,1,12,1,Each,
927457,Inspection,Work Completed,Work Complete,,8/18/2023,2023-08-27,3/16/2023,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7135,0,1,12,1,Each,
926450,Inspection,Work Completed,Work Complete,,8/18/2023,2023-08-24,8/16/2023,"Premium Efficiency Toilets, 0.8 gallons per flush (gpf)",Installer 7136,Inspector 7138,1,0,400,1,Each,
926301,Inspection,Work Completed,Work Complete,,8/23/2023,2023-08-23,8/17/2023,"Premium Efficiency Toilets, 0.8 gallons per flush (gpf)",Installer 7136,Inspector 7135,1,0,400,1,Each,
926301,Inspection,Work Completed,Work Complete,,8/23/2023,2023-08-23,8/17/2023,"Premium Efficiency Toilets, 0.8 gallons per flush (gpf)",Installer 7136,Inspector 7135,1,0,400,1,Each,
926301,Inspection,Work Completed,Work Complete,,8/23/2023,2023-08-23,8/17/2023,Smart Irrigation Water Controller – 8 Stations,Installer 7136,Inspector 7135,1,0,330,1,Each,
926134,Inspection,Work Completed,Work Complete,,8/18/2023,2023-08-24,7/12/2023,"Premium Efficiency Toilets, 0.8 gallons per flush (gpf)",Installer 7136,Inspector 7138,1,0,400,1,Each,
925985,Inspection,Work Completed,Work Complete,,8/18/2023,2023-08-24,8/16/2023,"Premium Efficiency Toilets, 0.8 gallons per flush (gpf)",Installer 7136,Inspector 7138,1,0,400,1,Each,
925985,Inspection,Work Completed,Work Complete,,8/18/2023,2023-08-24,8/16/2023,"Premium Efficiency Toilets, 0.8 gallons per flush (gpf)",Installer 7136,Inspector 7138,1,0,400,1,Each,
925835,Inspection,Work Completed,Work Complete,,9/1/2023,2023-09-01,8/15/2023,"Premium Efficiency Toilets, 0.8 gallons per flush (gpf)",Installer 7136,Inspector 7135,1,0,400,1,Each,
925649,Inspection,Work Completed,Work Complete,,8/18/2023,2023-08-29,5/23/2023,"Premium Efficiency Toilets, 0.8 gallons per flush (gpf)",Installer 7136,Inspector 7138,1,0,400,1,Each,
925500,Inspection,Work Completed,Work Complete,,9/1/2023,2023-09-01,8/16/2023,"Premium Efficiency Toilets, 0.8 gallons per flush (gpf)",Installer 7136,Inspector 7135,1,0,400,1,Each,
925500,Inspection,Work Completed,Work Complete,,9/1/2023,2023-09-01,8/16/2023,"Premium Efficiency Toilets, 0.8 gallons per flush (gpf)",Installer 7136,Inspector 7135,1,0,400,1,Each,
729468,Reinspection,Work Completed,Work Complete,,8/18/2023,2023-08-21,1/9/2023,Residential Smart Thermostat - DI,Installer 7137,Inspector 7135,1,0,210,1,Each,
925183,Inspection,Work Completed,Work Complete,,8/18/2023,2023-08-27,6/13/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7135,0,1,12,1,Each,
925183,Inspection,Work Completed,Work Complete,,8/18/2023,2023-08-27,6/13/2023,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7135,0,1,12,1,Each,
925183,Inspection,Work Completed,Work Complete,,8/18/2023,2023-08-27,6/13/2023,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7135,0,1,30,1,Showerhead,
924997,Inspection,Work Completed,Work Complete,,8/18/2023,2023-08-27,6/13/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7135,0,1,12,1,Each,
924811,Inspection,Work Completed,Work Complete,,8/18/2023,2023-08-27,6/13/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7135,0,1,12,1,Each,
924624,Inspection,Work Completed,Work Complete,,8/18/2023,2023-08-27,6/13/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7135,0,1,12,1,Each,
924624,Inspection,Work Completed,Work Complete,,8/18/2023,2023-08-27,6/13/2023,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7135,0,1,12,1,Each,
924401,Inspection,Work Completed,Work Complete,,8/18/2023,2023-08-27,6/13/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7135,0,2,24,2,Each,
924177,Inspection,Work Completed,Work Complete,,8/27/2023,2023-08-27,6/13/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7135,0,1,12,1,Each,
924177,Inspection,Work Completed,Work Complete,,8/27/2023,2023-08-27,6/13/2023,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7135,0,1,30,1,Showerhead,
855925,Inspection,Work Completed,Work Complete,,8/18/2023,2023-09-07,8/4/2023,ENERGY STAR® Solar Thermal Water Heating System,Installer 7135,Inspector 7138,1,0,4500,1,Each,
693631,Reinspection,Work Completed,Work Complete,,8/18/2023,2023-08-21,5/8/2023,"Small Tankless Water Heater, Tier 4 (UEF>=0.96), High Draw",Installer 7137,Inspector 7135,1,0,2000,1,Each,
693743,Reinspection,Work Completed,Work Complete,,8/18/2023,2023-08-21,5/30/2023,"Small Tankless Water Heater, Tier 4 (UEF>=0.96), High Draw",Installer 7137,Inspector 7135,1,0,2000,1,Each,
321531,Reinspection,Work Completed,Work Complete,,8/18/2023,2023-08-24,5/12/2023,Tankless Water Heaters,Installer 7135,Inspector 7138,1,0,1200,1,Each,
693780,Reinspection,Work Completed,Work Complete,,8/18/2023,2023-08-21,6/2/2023,"Small Tankless Water Heater, Tier 4 (UEF>=0.96), High Draw",Installer 7137,Inspector 7135,1,0,2000,1,Each,
693799,Reinspection,Work Completed,Work Complete,,8/18/2023,2023-08-21,6/2/2023,"Small Tankless Water Heater, Tier 4 (UEF>=0.96), High Draw",Installer 7137,Inspector 7135,1,0,2000,1,Each,
856055,Inspection,Work Completed,Work Complete,,8/18/2023,2023-09-14,8/4/2023,ENERGY STAR® Solar Thermal Water Heating System,Installer 7135,Inspector 7138,1,0,4500,1,Each,
856167,Inspection,Work Completed,Work Complete,,8/18/2023,2023-09-14,8/4/2023,ENERGY STAR® Solar Thermal Water Heating System,Installer 7135,Inspector 7138,1,0,4500,1,Each,
730431,Inspection,Work Completed,Work Complete,,8/18/2023,2023-08-24,7/15/2023,Tankless Water Heaters,Installer 7135,Inspector 7138,0,1,0,0,Each,
730431,Inspection,Work Completed,Work Complete,,8/18/2023,2023-08-24,7/15/2023,Existing Equipment,Installer 7135,Inspector 7138,0,1,0,0,Each,
752847,Inspection,Work Completed,Work Complete,,8/17/2023,2023-09-05,7/18/2023,Tankless Water Heaters,Installer 7135,Inspector 7138,1,0,1000,1,Each,
752847,Inspection,Work Completed,Work Complete,,8/17/2023,2023-09-05,7/18/2023,Tankless Water Heaters,Installer 7135,Inspector 7138,1,0,1000,1,Each,
750835,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/18/2023,Tankless Water Heaters,Installer 7135,Inspector 7138,1,0,1000,1,Each,
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,0,199.9,1655.17,199.9,Cap-kBTUh, InspFail 1
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,0,199.9,1655.17,199.9,Cap-kBTUh, InspFail 1
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,0,199.9,1655.17,199.9,Cap-kBTUh, InspFail 1
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,0,199.9,1655.17,199.9,Cap-kBTUh, InspFail 1
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,0,199.9,1655.17,199.9,Cap-kBTUh, InspFail 1
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,0,199.9,1655.17,199.9,Cap-kBTUh, InspFail 1
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,0,199.9,1655.17,199.9,Cap-kBTUh, InspFail 1
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,0,199.9,1655.17,199.9,Cap-kBTUh, InspFail 1
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,0,199.9,1655.17,199.9,Cap-kBTUh, InspFail 1
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,0,199.9,1655.17,199.9,Cap-kBTUh, InspFail 1
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,0,199.9,1655.17,199.9,Cap-kBTUh, InspFail 1
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,0,199.9,1655.17,199.9,Cap-kBTUh, InspFail 1
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,"Tankless Water Heater <200 kBtu/hr (Small), Tier 4 (>=0.96 UEF)",Installer 7497,Inspector 7135,0,199.9,1655.17,199.9,Cap-kBTUh, InspFail 1
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,0,1,2624.17,1,Each,
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,0,1,2624.17,1,Each,
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,0,1,2624.17,1,Each,
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,0,1,2624.17,1,Each,
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,0,1,2624.17,1,Each,
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,0,1,2624.17,1,Each,
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,0,1,2624.17,1,Each,
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,0,1,2624.17,1,Each,
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,0,1,2624.17,1,Each,
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,0,1,2624.17,1,Each,
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,0,1,2624.17,1,Each,
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,0,1,2624.17,1,Each,
906252,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-24,7/28/2023,Therm-Based Compensation,Installer 7497,Inspector 7135,0,1,2624.17,1,Each,
525022,Reinspection,Work Completed,Work Complete,,8/18/2023,2023-08-21,5/6/2023,"HW Heater Pipe Sleeve, Indoor",Installer 7137,Inspector 7135,1,0,240,1,Each,
525022,Reinspection,Work Completed,Work Complete,,8/18/2023,2023-08-21,5/6/2023,"Small Tankless Water Heater, Tier 4 (UEF>=0.96), High Draw",Installer 7137,Inspector 7135,1,0,2000,1,Each,
524556,Reinspection,Work Completed,Work Complete,,8/17/2023,2023-08-21,5/7/2023,"Small Tankless Water Heater, Tier 3 (UEF>=0.92), High Draw",Installer 7137,Inspector 7135,1,0,2000,1,Each,
919985,Inspection,Work Completed,Work Complete,,8/17/2023,2023-09-13,5/30/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
919780,Inspection,Work Completed,Work Complete,,8/17/2023,2023-09-13,5/30/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
919593,Inspection,Work Completed,Work Complete,,8/17/2023,2023-09-13,5/30/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
919407,Inspection,Work Completed,Work Complete,,8/17/2023,2023-09-13,5/30/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
919221,Inspection,Work Completed,Work Complete,,8/17/2023,2023-09-13,5/30/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
919016,Inspection,Work Completed,Work Complete,,8/17/2023,2023-09-13,5/30/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
918829,Inspection,Work Completed,Work Complete,,8/17/2023,2023-09-13,5/30/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
918643,Inspection,Work Completed,Work Complete,,8/17/2023,2023-09-13,5/30/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
918457,Inspection,Work Completed,Work Complete,,8/17/2023,2023-09-13,5/30/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
918270,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-23,5/30/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7135,0,1,12,1,Each,
918084,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-23,5/30/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7135,0,1,12,1,Each,
917879,Inspection,Work Completed,Work Complete,,8/17/2023,2023-09-13,5/30/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,0,1,12,1,Each,
917693,Inspection,Work Completed,Work Complete,,8/17/2023,2023-08-23,5/30/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7135,0,1,12,1,Each,
917507,Inspection,Work Completed,Work Complete,,8/17/2023,2023-09-21,1/19/2023,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,0,1,0,0,Each,
917507,Inspection,Work Completed,Work Complete,,8/17/2023,2023-09-21,1/19/2023,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,2,0,0,Showerhead,
917302,Inspection,Work Completed,Work Complete,,8/17/2023,2023-09-19,1/19/2023,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,1,0,12,1,Each,
917302,Inspection,Work Completed,Work Complete,,8/17/2023,2023-09-19,1/19/2023,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,1,0,30,1,Showerhead,
645987,Reinspection,Work Completed,Work Complete,,8/17/2023,2023-08-17,6/23/2023,Therm Kit Request,Installer 7135,Inspector 7135,1,0,0,1,Each,
914879,Inspection,Work Completed,Work Complete,,8/16/2023,2023-08-23,6/12/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7135,0,1,12,1,Each,
914693,Inspection,Work Completed,Work Complete,,8/16/2023,2023-08-23,6/12/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7135,0,1,12,1,Each,
914507,Inspection,Work Completed,Work Complete,,8/16/2023,2023-08-23,6/12/2023,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7135,0,1,12,1,Each,
914507,Inspection,Work Completed,Work Complete,,8/16/2023,2023-08-23,6/12/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7135,0,1,12,1,Each,
914302,Inspection,Work Completed,Work Complete,,8/16/2023,2023-08-23,6/12/2023,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7135,0,1,12,1,Each,
914302,Inspection,Work Completed,Work Complete,,8/16/2023,2023-08-23,6/12/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7135,0,1,12,1,Each,
914115,Inspection,Work Completed,Work Complete,,8/16/2023,2023-09-28,6/12/2023,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,1,0,30,1,Showerhead,
914115,Inspection,Work Completed,Work Complete,,8/16/2023,2023-09-28,6/12/2023,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,1,0,12,1,Each,
914115,Inspection,Work Completed,Work Complete,,8/16/2023,2023-09-28,6/12/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,1,0,12,1,Each,
913910,Inspection,Work Completed,Work Complete,,8/27/2023,2023-08-27,6/12/2023,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7135,0,1,30,1,Showerhead,
913910,Inspection,Work Completed,Work Complete,,8/27/2023,2023-08-27,6/12/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7135,0,1,12,1,Each,
913724,Inspection,Work Completed,Work Complete,,8/16/2023,2023-09-28,6/12/2023,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,1,0,12,1,Each,
913724,Inspection,Work Completed,Work Complete,,8/16/2023,2023-09-28,6/12/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,1,0,12,1,Each,
913538,Inspection,Work Completed,Work Complete,,8/16/2023,2023-09-28,6/12/2023,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7138,1,0,12,1,Each,
913538,Inspection,Work Completed,Work Complete,,8/16/2023,2023-09-28,6/12/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7138,1,0,12,1,Each,
913091,Inspection,Work Completed,Work Complete,,8/16/2023,2023-09-22,4/14/2023,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7138,0,1,0,1,Showerhead,
912904,Inspection,Work Completed,Work Complete,,8/27/2023,2023-08-27,4/14/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7135,0,2,0,2,Each,
912904,Inspection,Work Completed,Work Complete,,8/27/2023,2023-08-27,4/14/2023,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7135,0,1,0,1,Each,
912699,Inspection,Work Completed,Work Complete,,8/27/2023,2023-08-27,4/14/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7135,0,3,0,3,Each,
912699,Inspection,Work Completed,Work Complete,,8/27/2023,2023-08-27,4/14/2023,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7135,0,1,0,1,Each,
840198,Inspection,Work Completed,Work Complete,,8/16/2023,2023-08-24,5/10/2023,Tankless Water Heaters,Installer 7135,Inspector 7138,0,1,1000,1,Each,
840198,Inspection,Work Completed,Work Complete,,8/16/2023,2023-08-24,5/10/2023,Existing Equipment,Installer 7135,Inspector 7138,0,1,0,0,Each,
912494,Inspection,Work Completed,Work Complete,,8/27/2023,2023-08-27,4/14/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7135,0,1,0,1,Each,
912494,Inspection,Work Completed,Work Complete,,8/27/2023,2023-08-27,4/14/2023,"Faucet Aerator, Kitchen Sink, <=1.5 gpm - AR",Installer 7153,Inspector 7135,0,1,0,1,Each,
912494,Inspection,Work Completed,Work Complete,,8/27/2023,2023-08-27,4/14/2023,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7135,0,1,0,1,Showerhead,
912289,Inspection,Work Completed,Work Complete,,8/27/2023,2023-08-27,4/14/2023,"Faucet Aerator, Bathroom Sink, <=1.0 gpm - AR",Installer 7153,Inspector 7135,0,1,0,1,Each,
912289,Inspection,Work Completed,Work Complete,,8/27/2023,2023-08-27,4/14/2023,Low Flow Showerhead <=1.5 gpm,Installer 7153,Inspector 7135,0,1,0,1,Showerhead,
